Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,1.808635933649235,0.8091106336572484
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,0.9632399776003516,-1.7030668637932918
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.9315059107932409,-2.091057503111277
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.3395949950971966,-6.458105046502016
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,2.0436029027553757,-1.1116358579318113
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,2.1981499024301563,-4.642518694317947
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.601455858989657,-0.4426507627446264
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.760082043897251,-1.688321775979298
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,2.0381645812408262,-5.006090258911127
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.793275974876075,-1.952484776189538
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,4.774086519139891,-2.5169528834748904
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.661782727693652,-3.643002058224042
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,2.87946919252659,-3.423707671431856
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,4.179606187904998,-0.4979327480320571
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,2.030950883258204,0.851778069409851
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.546455321384685,-3.1837394921104316
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.6291681612823936,-6.479782083602269
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,3.6786010122541386,0.938257758884089
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,4.094682633198255,-5.189015384427891
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,1.6755709859657286,-0.20090291611249617
