Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
1.27,7.02,29.35,11.6,7.11,32.27,1.39,False,True,False,5.359799999999998,-1.310074334837843
3.05,9.36,21.74,1.9,34.71,9.44,3.01,False,False,True,4.2498000000000005,-1.0222069571877712
2.34,8.8,28.7,9.24,5.0,24.5,1.5,True,False,False,26.18600000000001,0.659590397082804
74.62,6.55,12.83,1.2,27.82,6.67,1.34,False,False,True,1.2192,-2.6707544149134246
28.26,7.0,24.86,16.9,15.84,52.11,3.13,True,False,False,5.13765,-2.434403666473992
15.0,7.0,7.6,10.79,23.2,30.9,1.5,False,True,False,4.200185454545457,-1.6085110688590532
11.4,7.3,28.4,5.6,16.6,20.3,3.0,False,False,True,3.0042025274725286,-2.261418893023009
74.4,5.6,24.2,5.96,7.5,15.3,1.5,True,False,False,2.980477824933688,-1.2712606122827756
17.7,7.6,25.7,12.1,2.6,46.1,3.0,False,False,True,3.2141142857142846,-4.260567816198701
178.02,4.74,29.12,3.8,18.18,46.08,1.6,False,False,True,3.130466666666667,-3.2072766865536684
9.7,6.0,33.0,11.68,2.3,47.1,1.5,False,True,False,7.181966666666664,-1.2659664179856362
4.08,6.8,24.6,9.0,2.5,62.6,3.0,False,False,True,14.912799999999995,0.6350942491643196
177.9,4.8,29.1,7.22,18.2,46.1,3.0,False,True,False,3.661999999999999,-1.3167682980981419
21.31,4.44,34.18,1.0,3.82,63.76,2.99,True,False,False,1.0432000000000006,-1.0128016319796669
31.9,7.1,12.4,1.9,33.5,12.8,1.5,False,True,False,0.366,-1.7957674900231841
82.9,4.4,22.2,3.44,12.0,26.5,3.0,False,False,True,3.0454933333333343,-1.0627819313778388
13.2,5.3,33.1,7.9,6.9,40.3,3.0,True,False,False,4.5967832537560485,-5.739384882465862
2.94,9.45,24.71,10.3,6.09,6.11,1.69,True,False,False,19.195999999999994,-0.8533159324780369
5.7,3.7,42.6,8.0,1.9,87.8,3.0,True,False,False,4.372800000000001,-0.749082812678741
3.3,7.6,37.0,7.5,8.7,70.1,1.5,False,True,False,3.668398245614035,-0.9718080778774354
11.38,7.25,28.36,7.7,16.59,20.32,3.02,True,False,False,2.61584,-1.0332740870789485
49.0,6.7,23.4,1.4,14.7,35.1,3.0,False,False,True,1.390376016260162,-4.6434969794634995
31.8,5.82,30.38,4.75,10.45,28.39,1.5,False,False,True,3.3308622222222213,-1.3897492107347988
12.15,7.0,28.6,1.0,1.1,46.2,1.5,False,True,False,1.4598000000000002,-1.0222069571877719
2.78,9.4,24.7,5.49,6.1,6.2,3.0,False,True,False,12.4974,0.032079893560253286
59.8,4.5,30.8,12.92,4.4,51.7,3.0,False,False,True,9.396266666666666,-0.036940647708519084
17.73,7.51,25.81,4.0,2.51,46.13,1.63,False,False,True,1.9522666666666653,-1.7853798616678225
35.2,6.2,17.2,5.57,14.4,13.9,1.5,False,True,False,2.6951587878787886,-1.0637507128246455
51.5,4.9,28.4,7.34,9.6,22.3,1.5,False,True,False,5.842214285714282,-1.6491444573502594
386.0,4.5,3.0,1.45,32.1,2.6,3.0,True,False,False,0.3148000000000002,-5.339139340234919
28.9,7.5,22.4,1.98,3.8,36.3,1.5,False,True,False,1.37744,-4.377238109980309
17.7,7.6,25.7,5.94,2.6,46.1,1.5,True,False,False,1.677955555555557,-2.3232414168988216
17.8,7.2,25.8,1.0,9.5,36.0,3.0,False,False,True,0.4431,-1.9442115917209197
74.4,5.6,24.2,1.65,7.5,15.3,3.0,False,True,False,1.345666666666667,-2.0847891472021445
111.85,4.53,13.81,8.0,15.97,17.54,2.89,False,True,False,2.177399999999999,-2.5587684970944786
31.9,7.1,12.4,17.5,33.5,12.8,3.0,False,True,False,5.124600000000004,-1.125161623593563
9.7,6.0,33.0,10.35,2.3,47.1,3.0,False,False,True,7.731407142857146,-0.7795924838151392
29.8,7.3,46.4,5.07,20.9,18.6,1.5,False,False,True,1.9271117647058815,-1.645644349037517
29.8,7.3,46.4,3.58,20.9,18.6,3.0,True,False,False,1.946045098039216,-1.496310577482506
1.3,7.0,29.4,9.42,7.2,32.4,1.5,False,True,False,5.307783333333332,-0.2011578510179691
48.85,6.71,23.46,8.2,14.71,35.06,3.12,False,False,True,3.9121238095238096,-0.8864314659806807
49.0,6.7,23.4,6.77,14.7,35.1,1.5,False,True,False,3.003095238095238,-2.866376250582621
6.84,7.3,37.6,5.9,2.0,44.9,1.5,True,False,False,3.732933333333333,-1.0998130089442688
431.0,5.9,12.2,4.1,40.6,7.2,3.0,True,False,False,0.7527999999999996,-1.3751566163138667
11.4,7.3,28.4,6.05,16.6,20.3,3.0,False,False,True,2.993602527472529,-1.4122173672867233
9.7,6.0,33.0,3.42,2.3,47.1,3.0,False,False,True,3.531508333333335,-2.838870983324144
386.0,4.5,3.0,11.37,32.1,2.6,1.5,False,True,False,2.30615,-1.4865567826161001
66.7,5.6,22.2,4.85,7.0,17.7,1.5,False,True,False,3.84248611111111,-1.7287064253031388
31.9,7.1,12.4,6.31,33.5,12.8,3.0,True,False,False,2.040036666666666,-0.616254042778579
13.2,5.3,33.1,1.73,6.9,40.3,3.0,False,True,False,0.986,-1.795767490023184
5.7,3.7,42.6,8.0,1.9,87.8,3.0,False,False,True,4.7644,-0.7670090289430682
82.9,4.4,22.2,3.11,12.0,26.5,3.0,True,False,False,2.8386,-1.8878299373182852
49.0,6.7,23.4,12.0,14.7,35.1,3.0,False,True,False,4.379172222222223,-2.5361297699360494
204.95,4.61,2.88,17.6,38.1,0.73,3.04,False,True,False,3.853600000000002,-0.5168436959238839
5.7,3.7,42.6,12.0,1.9,87.8,3.0,False,False,True,7.9125999999999985,-0.9482975277511048
11.49,7.35,28.42,9.9,16.69,20.27,1.48,True,False,False,3.522866666666667,-1.4152426826640334
