Soil Resistivity (Ohm-m),pH,Moisture Equivalent(%),exposure time,Air pore space (%),Clay %,Pipe Diameter (inches),Iron and Steel Type_Bessemer Steel,Iron and Steel Type_Open Hearth iron,Iron and Steel Type_Wrought Iron,Loss Oz/ft2,score
137.02,4.82,34.64,11.9,14.78,45.91,1.54,False,True,False,10.8294,0.501998079363932
114.0,4.5,13.0,16.99,34.7,5.6,1.5,True,False,False,1.5505000000000002,0.5056623204219112
431.0,5.9,12.2,8.71,40.6,7.2,3.0,False,True,False,0.9808999999999992,0.5042835976945441
2.63,7.4,14.8,1.43,18.7,26.7,3.0,False,True,False,1.3739999999999997,0.5084631916193236
3.3,7.6,37.0,1.29,8.7,70.1,3.0,True,False,False,0.9823999999999996,0.502621415981066
21.4,4.67,34.22,17.0,3.5,63.62,1.53,True,False,False,6.4974,0.5097404575318237
29.8,7.3,46.4,4.9,20.9,18.6,3.0,False,False,True,1.4997355742296927,0.5020131074427142
386.0,4.5,3.0,4.72,32.1,2.6,1.5,False,True,False,0.7963999999999998,0.5061149351029164
4.89,7.5,54.4,4.26,5.7,70.4,3.0,False,True,False,3.678,0.5004409998856452
0.64,2.89,55.19,6.3,69.19,65.1,1.59,False,False,True,8.376,0.5281940607265113
33.39,7.07,12.77,2.09,33.16,13.57,1.5,True,False,False,0.4718,0.5037087419805785
28.9,7.5,22.4,10.19,3.8,36.3,1.5,False,False,True,5.175600000000003,0.503868762790517
6.84,7.3,37.6,8.22,2.0,44.9,3.0,True,False,False,4.862999999999998,0.5557001060809904
114.21,4.56,13.16,4.1,34.96,5.67,3.02,True,False,False,0.8039999999999999,0.520153075882282
12.7,4.2,34.5,6.0,26.6,71.2,1.5,False,True,False,8.727599999999997,0.834657414299941
17.7,7.6,25.7,1.5,2.6,46.1,1.5,False,False,True,0.5761999999999997,0.5014516059216253
12.73,4.16,34.51,2.2,26.56,71.25,1.53,False,True,False,4.841800000000001,0.6813613847255396
20.49,7.48,17.85,17.5,10.74,26.01,3.13,False,True,False,2.2286000000000006,0.8262100940897434
137.0,4.7,34.8,2.9,14.9,45.8,1.5,True,False,False,3.8084,0.5601252913589557
11.4,7.3,28.4,11.16,16.6,20.3,3.0,False,False,True,2.930400000000001,0.6011147724073848
82.9,4.4,22.2,6.73,12.0,26.5,1.5,False,True,False,4.764967787114845,0.5389336358619853
252.48,6.37,19.29,8.56,25.35,19.42,3.0,True,False,False,3.3812,0.5416823954674447
28.14,6.89,24.79,11.5,15.67,52.23,2.89,False,True,False,4.84873333333333,0.5091447145942584
